"","pays1","pays2","dist"
"29171","Dominican Republic","Qatar",11833.6275825106
"29172","Dominican Republic","Kuwait",11273.7149519481
"29173","Dominican Republic","Neutral Zone",11111.7987186534
"29174","Dominican Republic","Vislinskiy Zaliv",8190.48918301747
"29175","Dominican Republic","Lake Albert",10907.2910379657
"29176","Dominican Republic","Lake Tanganyika",10934.5549400617
"29177","Dominican Republic","Lake Kariba",11179.86504387
"29178","Dominican Republic","Lake Victoria",11130.3071152036
"29179","Dominican Republic","Oman",12303.6681187174
"29180","Dominican Republic","United Arab Emirates",11917.7391146078
"29181","Dominican Republic","Great Bitter Lake",9969.76822765207
"29182","Dominican Republic","West Bank",10124.1900676394
"29183","Dominican Republic","Australia",15282.869764835
"29184","Dominican Republic","Papua New Guinea",15392.1664155122
"29185","Dominican Republic","Saint-Barthelemy",586.423932468485
"29186","Dominican Republic","Cuba",254.790994923126
"29187","Dominican Republic","Antarctica",9055.2531511982
"29188","Dominican Republic","Lesotho",11509.4589854976
"29189","Dominican Republic","Lake Fjerritslev",7522.61015526136
"29190","Dominican Republic","Anguilla",552.323738055771
"29191","Dominican Republic","Nauru",13298.1761401276
"29192","Dominican Republic","Saint Kitts",599.529308761208
"29193","Dominican Republic","Montserrat",681.35371169168
"29194","Dominican Republic","Greenland",4915.94770968954
"29195","Dominican Republic","Sardinia",7590.24478311519
"29196","Dominican Republic","Iceland",6053.21007052877
"29197","Dominican Republic","Sicily",7984.69585928655
"29198","Dominican Republic","Sonsorol Island",16204.216716164
"29199","Dominican Republic","Maug Island",14050.6041479569
"29200","Dominican Republic","Isle of Man",6628.54407642575
"29201","Dominican Republic","Saint Eustatius",584.692268605477
"29202","Dominican Republic","Brunei",17185.79402011
"29203","Dominican Republic","Haiti",24.675853025306
"29204","Dominican Republic","Ireland",6214.40715949735
"29205","Dominican Republic","Nevis",629.456558768636
"29206","Dominican Republic","Madagascar",12933.4617928853
"29207","Dominican Republic","San Marino",7878.26415758621
"29208","Dominican Republic","Sin Cowe Island",16683.0017345667
"29209","Dominican Republic","Tobago",1147.67822064844
"29210","Dominican Republic","Barbados",1109.64172264588
"29211","Dominican Republic","Bahrain",11770.2811805338
"29212","Dominican Republic","Grenada",1003.96512469322
"29213","Dominican Republic","Jamaica",544.206153047076
"29214","Dominican Republic","Sri Lanka",15342.4285803443
"29215","Dominican Republic","Barbuda",695.124721675644
"29216","Dominican Republic","Puerto Rico",119.336875573101
"29217","Dominican Republic","Cyprus",9782.11622821397
"29218","Dominican Republic","Trinidad",1156.03021865699
"29219","Dominican Republic","Saint Lucia",930.761072163742
"29220","Dominican Republic","Mauritius",14360.1718564017
"29221","Dominican Republic","Saint Vincent",955.913092061376
"29222","Dominican Republic","Spratly Island",16911.5647892651
"29223","Dominican Republic","Dominica",801.275420794749
"29224","Dominican Republic","Antigua",710.223231329751
"29225","Dominican Republic","Bonaire",681.616110666212
"29226","Dominican Republic","Aruba",579.747726047754
"29227","Dominican Republic","Martinique",865.147110069867
"29228","Dominican Republic","Isle of Wight",6804.37165447537
"29229","Dominican Republic","Saint-Martin",556.769904786679
"29230","Dominican Republic","Curacao",637.287252960418
"29231","Haiti","Canada",2618.31454394225
"29232","Haiti","South Africa",10791.482961371
"29233","Haiti","Denmark",7601.27261135704
"29234","Haiti","USSR",8287.09575372013
"29235","Haiti","Pakistan",12559.5837093001
"29236","Haiti","Aral Sea",11216.8317865652
"29237","Haiti","Italy",7600.48122924561
"29238","Haiti","Nicaragua",1029.09451028839
"29239","Haiti","Netherlands",7335.88690427404
"29240","Haiti","Caspian Sea",10573.4154115943
"29241","Haiti","Mexico",1368.18671855964
"29242","Haiti","Iraq",10619.6279894852
"29243","Haiti","Lake Malawi",11993.871292755
"29244","Haiti","Ethiopia",11252.4038758642
"29245","Haiti","USA",957.288697293664
"29246","Haiti","Mongolia",11993.4532169169
"29247","Haiti","Switzerland",7546.82407399043
"29248","Haiti","Cambodia",16188.8692294935
"29249","Haiti","France",6737.78448004707
"29250","Haiti","Guatemala",1495.31147041085
"29251","Haiti","Belize",1439.92541261552
"29252","Haiti","Honduras",1002.34093823527
"29253","Haiti","El Salvador",1506.48356338431
"29254","Haiti","Costa Rica",1294.52355967916
"29255","Haiti","Panama",1102.65339972187
"29256","Haiti","Colombia",623.823378688823
"29257","Haiti","Ecuador",1927.10526853856
"29258","Haiti","Peru",2017.14010742666
"29259","Haiti","Brazil",1704.70906461762
"29260","Haiti","Bolivia",3139.58472192559
"29261","Haiti","Chile",3933.1437485254
"29262","Haiti","Argentina",4439.8154796906
"29263","Haiti","Paraguay",4303.73266794342
"29264","Haiti","Uruguay",5539.76320796728
"29265","Haiti","Guyana",1673.07859101595
"29266","Haiti","Suriname",2086.15925105571
"29267","Haiti","French Guiana",2366.30310071241
"29268","Haiti","Venezuela",685.632091369845
"29269","Haiti","Lake Titicaca",3693.93722581972
"29270","Haiti","Romania",8650.74137200105
"29271","Haiti","Iran",10702.228550808
"29272","Haiti","Turkey",9301.09980492005
"29273","Haiti","Afghanistan",12155.9346491693
"29274","Haiti","China",11719.5743750122
"29275","Haiti","India",13003.4093208499
"29276","Haiti","Myanmar",14553.6076417159
"29277","Haiti","Nepal",13785.9756311273
"29278","Haiti","Bhutan",14355.5017184072
"29279","Haiti","Bangladesh",14472.87517681
"29280","Haiti","Thailand",15492.3804518592
"29281","Haiti","Laos",15288.3864845548
"29282","Haiti","Vietnam",15260.417243502
"29283","Haiti","North Korea",12661.1917612383
"29284","Haiti","Hungary",8292.57641068194
"29285","Haiti","Czechoslovakia",7948.41525555392
"29286","Haiti","Poland",8019.69639876019
"29287","Haiti","South Korea",13153.9452283614
"29288","Haiti","Lake Pasvikelv",8400.53073322658
"29289","Haiti","Bulgaria",8853.87207212328
"29290","Haiti","Yugoslavia",8121.32590279022
"29291","Haiti","Greece",8818.49956622284
"29292","Haiti","Albania",8674.33371509648
"29293","Haiti","Austria",7793.01219760784
"29294","Haiti","Lacul Greaca",9131.27799748451
"29295","Haiti","Germany",7498.49608513804
"29296","Haiti","Luxembourg",7491.76379394433
"29297","Haiti","Belgium",7250.96929940815
"29298","Haiti","Liechtenstein",7791.99470893937
"29299","Haiti","Portugal",6315.16510229697
"29300","Haiti","Spain",6340.09343569834
"29301","Haiti","Andorra",7216.50061749612
"29302","Haiti","Monaco",7680.84979890535
"29303","Haiti","Norway",7411.01377239417
"29304","Haiti","Finland",8071.21545719492
"29305","Haiti","Sweden",7757.13028050906
"29306","Haiti","Egypt",9528.97117497091
"29307","Haiti","Libya",8147.10697655413
"29308","Haiti","Sudan",9889.26302968964
"29309","Haiti","Chad",8879.45281977728
"29310","Haiti","Tunisia",7869.92703756575
"29311","Haiti","Algeria",6433.379779751
"29312","Haiti","Mali",6334.47325913396
"29313","Haiti","Mauritania",5706.84784865626
"29314","Haiti","Morocco",6002.35071132558
"29315","Haiti","Western Sahara",5693.97896014824
"29316","Haiti","Senegal",5776.04242792932
"29317","Haiti","Gambia",5897.69627158621
"29318","Haiti","Guinea-Bissau",5971.79351602419
"29319","Haiti","Guinea",6164.42732692055
"29320","Haiti","Ivory Coast",6887.88924894298
"29321","Haiti","Liberia",6634.95473395386
"29322","Haiti","Sierra Leone",6374.83449059606
"29323","Haiti","Ghana",7414.40093187139
"29324","Haiti","Burkina Faso",7119.64578293641
"29325","Haiti","Niger",7616.00517530681
"29326","Haiti","Benin",7807.85307584566
"29327","Haiti","Togo",7692.39446676279
"29328","Haiti","Nigeria",8072.87734818043
"29329","Haiti","Cameroon",8813.79934047339
"29330","Haiti","Central African Republic",9409.55559399598
"29331","Haiti","Zaire",9582.44141673012
"29332","Haiti","Congo",9409.26549192455
"29333","Haiti","Gabon",9036.07126619833
"29334","Haiti","Uganda",11204.4416482571
"29335","Haiti","Rwanda",11240.7635152464
"29336","Haiti","Zambia",10846.3894395448
"29337","Haiti","Angola",9602.77928824215
"29338","Haiti","Burundi",11240.7635152464
"29339","Haiti","Namibia",9941.55526976088
"29340","Haiti","Botswana",10909.48907226
"29341","Haiti","Mozambique",11759.5725615093
"29342","Haiti","Swaziland",12108.879939063
"29343","Haiti","Zimbabwe",11329.3300609723
"29344","Haiti","Malawi",11906.2977083441
"29345","Haiti","Tanzania",11359.4399312464
"29346","Haiti","Kenya",11501.8252132642
"29347","Haiti","Somalia",12124.7230878491
"29348","Haiti","Djibouti",12009.3305592689
"29349","Haiti","Syria",10270.0479142839
"29350","Haiti","Lebanon",10349.129025471
"29351","Haiti","Jordan",10416.545408713
"29352","Haiti","Israel",10345.7080633199
"29353","Haiti","Gaza Strip",10336.3407772469
"29354","Haiti","Saudi Arabia",10494.3217352639
"29355","Haiti","Yemen",11846.7103307088
"29356","Haiti","Qatar",12058.0957202443
"29357","Haiti","Kuwait",11492.9312159786
"29358","Haiti","Neutral Zone",11337.7718601089
"29359","Haiti","Vislinskiy Zaliv",8327.3021937059
"29360","Haiti","Lake Albert",11248.2063660617
"29361","Haiti","Lake Tanganyika",11282.169965645
"29362","Haiti","Lake Kariba",11513.8010213988
"29363","Haiti","Lake Victoria",11473.8542287674
"29364","Haiti","Oman",12554.7058150227
"29365","Haiti","United Arab Emirates",12150.0586392148
"29366","Haiti","Great Bitter Lake",10216.530626712
"29367","Haiti","West Bank",10355.1454061492
"29368","Haiti","Australia",15028.9192795146
"29369","Haiti","Papua New Guinea",15122.2329411507
"29370","Haiti","Saint-Barthelemy",939.011743452392
"29371","Haiti","Cuba",86.5691589236106
"29372","Haiti","Antarctica",9097.78025205747
"29373","Haiti","Lesotho",11807.875402546
"29374","Haiti","Lake Fjerritslev",7649.26100713294
"29375","Haiti","Anguilla",903.867534064901
"29376","Haiti","Nauru",13042.7421926494
"29377","Haiti","Saint Kitts",950.861382312614
"29378","Haiti","Montserrat",1025.92887478045
"29379","Haiti","Greenland",4942.79589164818
"29380","Haiti","Sardinia",7811.93896512307
"29381","Haiti","Iceland",6115.83505536322
"29382","Haiti","Sicily",8219.60300798786
"29383","Haiti","Sonsorol Island",16071.1705553123
"29384","Haiti","Maug Island",13920.4523718034
"29385","Haiti","Isle of Man",6768.91216264019
"29386","Haiti","Saint Eustatius",937.057090003121
"29387","Haiti","Brunei",17125.9377639097
"29388","Haiti","Dominican Republic",24.675853025306
"29389","Haiti","Ireland",6361.87199222931
"29390","Haiti","Nevis",978.57193024541
"29391","Haiti","Madagascar",13271.9463101647
"29392","Haiti","San Marino",8075.67780970154
"29393","Haiti","Sin Cowe Island",16634.4596850372
"29394","Haiti","Tobago",1406.98145297706
"29395","Haiti","Barbados",1413.93046714371
"29396","Haiti","Bahrain",11995.7509288672
"29397","Haiti","Grenada",1262.7833174955
"29398","Haiti","Jamaica",238.328788913798
"29399","Haiti","Sri Lanka",15533.5147240273
"29400","Haiti","Barbuda",1048.05098915276
"29401","Haiti","Puerto Rico",472.818991069687
"29402","Haiti","Cyprus",10005.0891880805
"29403","Haiti","Trinidad",1382.97014291414
"29404","Haiti","Saint Lucia",1235.31346754167
"29405","Haiti","Mauritius",14702.0050273952
"29406","Haiti","Saint Vincent",1247.01112332477
"29407","Haiti","Spratly Island",16869.2758836473
"29408","Haiti","Dominica",1130.63266471216
"29409","Haiti","Antigua",1060.65415060551
"29410","Haiti","Bonaire",731.418408580219
"29411","Haiti","Aruba",626.494437865753
"29412","Haiti","Martinique",1183.09048440644
"29413","Haiti","Isle of Wight",6963.04712101123
"29414","Haiti","Saint-Martin",908.850449667066
"29415","Haiti","Curacao",686.076107239965
"29416","Ireland","Canada",3002.18977556208
"29417","Ireland","South Africa",8892.70696747847
"29418","Ireland","Denmark",971.180486225067
"29419","Ireland","USSR",1685.87893468717
"29420","Ireland","Pakistan",5916.40602458953
"29421","Ireland","Aral Sea",4590.64942353615
"29422","Ireland","Italy",1199.29855700279
"29423","Ireland","Nicaragua",7550.26047750544
"29424","Ireland","Netherlands",705.217426658177
"29425","Ireland","Caspian Sea",3906.10720723109
"29426","Ireland","Mexico",7234.28742125868
"29427","Ireland","Iraq",4102.05000441587
"29428","Ireland","Lake Malawi",7856.21822018982
"29429","Ireland","Ethiopia",5441.88400018313
"29430","Ireland","USA",4067.90961208854
"29431","Ireland","Mongolia",6035.0414874295
"29432","Ireland","Switzerland",1125.5614102923
"29433","Ireland","Cambodia",9959.12322745718
"29434","Ireland","France",419.490530667649
"29435","Ireland","Guatemala",7691.75791496288
"29436","Ireland","Belize",7584.8106611575
"29437","Ireland","Honduras",7520.12629580743
"29438","Ireland","El Salvador",7932.63601054426
"29439","Ireland","Costa Rica",7904.6234431276
"29440","Ireland","Panama",7677.06566061235
"29441","Ireland","Colombia",6955.92182345007
"29442","Ireland","Ecuador",8354.60032692738
"29443","Ireland","Peru",8221.41846785795
"29444","Ireland","Brazil",6479.55690930444
"29445","Ireland","Bolivia",8592.72082583827
"29446","Ireland","Chile",9557.89056489365
"29447","Ireland","Argentina",9567.87912240596
"29448","Ireland","Paraguay",9179.30678545406
"29449","Ireland","Uruguay",10171.2413822325
"29450","Ireland","Guyana",6576.15794356967
"29451","Ireland","Suriname",6478.33567851543
"29452","Ireland","French Guiana",6452.00225519261
"29453","Ireland","Venezuela",6495.44449545496
"29454","Ireland","Lake Titicaca",9365.53724250504
"29455","Ireland","Romania",2079.92168217896
"29456","Ireland","Iran",4083.14765156735
"29457","Ireland","Turkey",2837.59271190419
"29458","Ireland","Afghanistan",5487.64005973634
"29459","Ireland","China",5940.09728141327
"29460","Ireland","India",6385.20834602762
"29461","Ireland","Myanmar",8342.6700915798
"29462","Ireland","Nepal",7200.18169100437
"29463","Ireland","Bhutan",7901.54295408983
"29464","Ireland","Bangladesh",7965.59503176573
"29465","Ireland","Thailand",9159.39591381422
"29466","Ireland","Laos",9127.67322090027
"29467","Ireland","Vietnam",9153.91172084222
"29468","Ireland","North Korea",8409.3510956499
"29469","Ireland","Hungary",1728.60229310605
"29470","Ireland","Czechoslovakia",1326.97863060637
"29471","Ireland","Poland",1353.63799175745
"29472","Ireland","South Korea",8800.17032207255
"29473","Ireland","Lake Pasvikelv",2411.38718577825
"29474","Ireland","Bulgaria",2322.69089687673
"29475","Ireland","Yugoslavia",1588.08242469999
"29476","Ireland","Greece",2442.28981264331
"29477","Ireland","Albania",2221.65016045576
"29478","Ireland","Austria",1271.84608038302
"29479","Ireland","Lacul Greaca",2565.64074764935
"29480","Ireland","Germany",865.141159341026
"29481","Ireland","Luxembourg",896.234240810617
"29482","Ireland","Belgium",634.163140856334
"29483","Ireland","Liechtenstein",1271.84608038302
"29484","Ireland","Portugal",1081.70605201669
"29485","Ireland","Spain",907.854246453271
"29486","Ireland","Andorra",1220.40965580245
"29487","Ireland","Monaco",1393.1454736809
"29488","Ireland","Norway",897.122381280411
"29489","Ireland","Finland",1799.87221479112
"29490","Ireland","Sweden",1205.39119790886
"29491","Ireland","Egypt",3426.31268027798
"29492","Ireland","Libya",2558.89983158456
"29493","Ireland","Sudan",4295.38021043511
"29494","Ireland","Chad",3711.98151144656
"29495","Ireland","Tunisia",2064.68110049914
"29496","Ireland","Algeria",1852.17792766267
"29497","Ireland","Mali",2987.32210877962
"29498","Ireland","Mauritania",2719.22835809832
"29499","Ireland","Morocco",1804.69008742442
"29500","Ireland","Western Sahara",2678.69631775841
"29501","Ireland","Senegal",3924.03540324857
"29502","Ireland","Gambia",4251.92732749707
"29503","Ireland","Guinea-Bissau",4345.41384595406
"29504","Ireland","Guinea",4347.20296758788
"29505","Ireland","Ivory Coast",4561.71776174214
"29506","Ireland","Liberia",4790.24016429006
"29507","Ireland","Sierra Leone",4629.24249102463
"29508","Ireland","Ghana",4567.65302364092
"29509","Ireland","Burkina Faso",4142.76383817507
"29510","Ireland","Niger",3545.76755412699
"29511","Ireland","Benin",4486.77906473601
"29512","Ireland","Togo",4582.65567277068
"29513","Ireland","Nigeria",4375.92395806095
"29514","Ireland","Cameroon",4712.38267888537
